hand_category,hand,tries,win,draw
17,1,100,21.0,13.0
17,2,100,28.999999999999996,5.0
17,3,100,18.0,16.0
18,1,100,27.0,14.000000000000002
18,2,100,38.0,13.0
18,3,100,34.0,11.0
19,1,100,43.0,9.0
19,2,100,54.0,12.0
20,1,100,56.00000000000001,38.0
20,2,100,51.0,34.0
21,1,100,88.0,12.0
12,1,100,17.0,0.0
12,2,100,17.0,0.0
12,3,100,28.000000000000004,0.0
12,4,100,27.0,0.0
12,5,100,23.0,0.0
12,6,100,19.0,0.0
13,1,100,28.000000000000004,0.0
13,2,100,21.0,0.0
13,3,100,26.0,0.0
13,4,100,18.0,0.0
13,5,100,24.0,0.0
14,1,100,23.0,0.0
14,2,100,22.0,0.0
14,3,100,25.0,0.0
14,4,100,18.0,0.0
14,5,100,26.0,0.0
15,1,100,22.0,0.0
15,2,100,24.0,0.0
15,3,100,19.0,0.0
15,4,100,28.000000000000004,0.0
16,1,100,16.0,0.0
16,2,100,24.0,0.0
16,3,100,19.0,0.0
16,4,100,15.0,0.0
17,1,100,27.0,16.0
17,2,100,19.0,13.0
17,3,100,18.0,16.0
18,1,100,24.0,17.0
18,2,100,31.0,8.0
18,3,100,34.0,6.0
19,1,100,46.0,5.0
19,2,100,39.0,14.000000000000002
20,1,100,60.0,32.0
20,2,100,60.0,34.0
21,1,100,90.0,10.0
12,1,100,28.000000000000004,0.0
12,2,100,19.0,0.0
12,3,100,23.0,0.0
12,4,100,21.0,0.0
12,5,100,21.0,0.0
12,6,100,21.0,0.0
13,1,100,19.0,0.0
13,2,100,21.0,0.0
13,3,100,17.0,0.0
13,4,100,26.0,0.0
13,5,100,16.0,0.0
14,1,100,20.0,0.0
14,2,100,17.0,0.0
14,3,100,21.0,0.0
14,4,100,25.0,0.0
14,5,100,19.0,0.0
15,1,100,23.0,0.0
15,2,100,22.0,0.0
15,3,100,23.0,0.0
15,4,100,17.0,0.0
16,1,100,22.0,0.0
16,2,100,19.0,0.0
16,3,100,27.0,0.0
16,4,100,17.0,0.0
17,1,100,19.0,11.0
17,2,100,21.0,4.0
17,3,100,22.0,14.000000000000002
18,1,100,35.0,6.0
18,2,100,28.999999999999996,19.0
18,3,100,33.0,11.0
19,1,100,42.0,14.000000000000002
19,2,100,49.0,11.0
20,1,100,56.99999999999999,33.0
20,2,100,50.0,36.0
21,1,100,90.0,10.0
12,1,100,30.0,0.0
12,2,100,21.0,0.0
12,3,100,26.0,0.0
12,4,100,18.0,0.0
12,5,100,20.0,0.0
12,6,100,19.0,0.0
13,1,100,18.0,0.0
13,2,100,18.0,0.0
13,3,100,25.0,0.0
13,4,100,21.0,0.0
13,5,100,15.0,0.0
14,1,100,20.0,0.0
14,2,100,20.0,0.0
14,3,100,17.0,0.0
14,4,100,24.0,0.0
14,5,100,21.0,0.0
15,1,100,24.0,0.0
15,2,100,21.0,0.0
15,3,100,22.0,0.0
15,4,100,18.0,0.0
16,1,100,21.0,0.0
16,2,100,28.000000000000004,0.0
16,3,100,25.0,0.0
16,4,100,20.0,0.0
17,1,100,24.0,10.0
17,2,100,15.0,9.0
17,3,100,28.000000000000004,12.0
18,1,100,32.0,9.0
18,2,100,38.0,8.0
18,3,100,33.0,13.0
19,1,100,43.0,13.0
19,2,100,53.0,13.0
20,1,100,56.99999999999999,34.0
20,2,100,61.0,25.0
21,1,100,95.0,5.0
12,1,100,19.0,0.0
12,2,100,22.0,0.0
12,3,100,12.0,0.0
12,4,100,25.0,0.0
12,5,100,22.0,0.0
12,6,100,28.000000000000004,0.0
13,1,100,20.0,0.0
13,2,100,20.0,0.0
13,3,100,16.0,0.0
13,4,100,22.0,0.0
13,5,100,22.0,0.0
14,1,100,17.0,0.0
14,2,100,28.999999999999996,0.0
14,3,100,19.0,0.0
14,4,100,18.0,0.0
14,5,100,21.0,0.0
15,1,100,26.0,0.0
15,2,100,16.0,0.0
15,3,100,20.0,0.0
15,4,100,20.0,0.0
16,1,100,25.0,0.0
16,2,100,21.0,0.0
16,3,100,21.0,0.0
16,4,100,24.0,0.0
17,1,100,28.000000000000004,12.0
17,2,100,16.0,10.0
17,3,100,24.0,9.0
18,1,100,31.0,10.0
18,2,100,32.0,7.000000000000001
18,3,100,34.0,12.0
19,1,100,38.0,16.0
19,2,100,59.0,13.0
20,1,100,49.0,41.0
20,2,100,55.00000000000001,28.999999999999996
21,1,100,91.0,9.0
12,1,100,21.0,0.0
12,2,100,18.0,0.0
12,3,100,13.0,0.0
12,4,100,28.000000000000004,0.0
12,5,100,21.0,0.0
12,6,100,15.0,0.0
13,1,100,15.0,0.0
13,2,100,22.0,0.0
13,3,100,30.0,0.0
13,4,100,13.0,0.0
13,5,100,18.0,0.0
14,1,100,21.0,0.0
14,2,100,27.0,0.0
14,3,100,26.0,0.0
14,4,100,20.0,0.0
14,5,100,18.0,0.0
15,1,100,28.000000000000004,0.0
15,2,100,17.0,0.0
15,3,100,17.0,0.0
15,4,100,17.0,0.0
16,1,100,16.0,0.0
16,2,100,22.0,0.0
16,3,100,28.000000000000004,0.0
16,4,100,17.0,0.0
17,1,100,25.0,10.0
17,2,100,20.0,10.0
17,3,100,17.0,20.0
18,1,100,36.0,9.0
18,2,100,30.0,14.000000000000002
18,3,100,35.0,15.0
19,1,100,45.0,11.0
19,2,100,47.0,2.0
20,1,100,47.0,38.0
20,2,100,54.0,32.0
21,1,100,92.0,8.0
12,1,100,24.0,0.0
12,2,100,15.0,0.0
12,3,100,20.0,0.0
12,4,100,17.0,0.0
12,5,100,23.0,0.0
12,6,100,24.0,0.0
13,1,100,12.0,0.0
13,2,100,22.0,0.0
13,3,100,20.0,0.0
13,4,100,24.0,0.0
13,5,100,21.0,0.0
14,1,100,23.0,0.0
14,2,100,27.0,0.0
14,3,100,20.0,0.0
14,4,100,24.0,0.0
14,5,100,18.0,0.0
15,1,100,22.0,0.0
15,2,100,18.0,0.0
15,3,100,24.0,0.0
15,4,100,26.0,0.0
16,1,100,22.0,0.0
16,2,100,24.0,0.0
16,3,100,21.0,0.0
16,4,100,18.0,0.0
17,1,100,15.0,13.0
17,2,100,17.0,14.000000000000002
17,3,100,18.0,17.0
18,1,100,26.0,16.0
18,2,100,28.999999999999996,6.0
18,3,100,28.000000000000004,20.0
19,1,100,42.0,9.0
19,2,100,43.0,12.0
20,1,100,56.00000000000001,35.0
20,2,100,59.0,28.999999999999996
21,1,100,90.0,10.0
12,1,100,24.0,0.0
12,2,100,18.0,0.0
12,3,100,22.0,0.0
12,4,100,20.0,0.0
12,5,100,21.0,0.0
12,6,100,15.0,0.0
13,1,100,23.0,0.0
13,2,100,23.0,0.0
13,3,100,25.0,0.0
13,4,100,24.0,0.0
13,5,100,30.0,0.0
14,1,100,26.0,0.0
14,2,100,17.0,0.0
14,3,100,14.000000000000002,0.0
14,4,100,18.0,0.0
14,5,100,23.0,0.0
15,1,100,17.0,0.0
15,2,100,22.0,0.0
15,3,100,26.0,0.0
15,4,100,22.0,0.0
16,1,100,26.0,0.0
16,2,100,13.0,0.0
16,3,100,26.0,0.0
16,4,100,23.0,0.0
17,1,100,20.0,10.0
17,2,100,25.0,11.0
17,3,100,25.0,15.0
18,1,100,27.0,16.0
18,2,100,31.0,10.0
18,3,100,36.0,12.0
19,1,100,48.0,13.0
19,2,100,46.0,11.0
20,1,100,60.0,35.0
20,2,100,59.0,31.0
21,1,100,93.0,7.000000000000001
12,1,100,21.0,0.0
12,2,100,23.0,0.0
12,3,100,21.0,0.0
12,4,100,25.0,0.0
12,5,100,22.0,0.0
12,6,100,20.0,0.0
13,1,100,22.0,0.0
13,2,100,19.0,0.0
13,3,100,25.0,0.0
13,4,100,25.0,0.0
13,5,100,19.0,0.0
14,1,100,23.0,0.0
14,2,100,19.0,0.0
14,3,100,28.999999999999996,0.0
14,4,100,21.0,0.0
14,5,100,16.0,0.0
15,1,100,21.0,0.0
15,2,100,24.0,0.0
15,3,100,17.0,0.0
15,4,100,18.0,0.0
16,1,100,20.0,0.0
16,2,100,24.0,0.0
16,3,100,28.000000000000004,0.0
16,4,100,26.0,0.0
17,1,100,25.0,16.0
17,2,100,16.0,16.0
17,3,100,28.000000000000004,12.0
18,1,100,28.000000000000004,17.0
18,2,100,30.0,8.0
18,3,100,33.0,14.000000000000002
19,1,100,40.0,7.000000000000001
19,2,100,44.0,9.0
20,1,100,60.0,34.0
20,2,100,69.0,22.0
21,1,100,93.0,7.000000000000001
12,1,100,23.0,0.0
12,2,100,21.0,0.0
12,3,100,26.0,0.0
12,4,100,17.0,0.0
12,5,100,26.0,0.0
12,6,100,19.0,0.0
13,1,100,28.999999999999996,0.0
13,2,100,17.0,0.0
13,3,100,14.000000000000002,0.0
13,4,100,13.0,0.0
13,5,100,20.0,0.0
14,1,100,25.0,0.0
14,2,100,14.000000000000002,0.0
14,3,100,26.0,0.0
14,4,100,21.0,0.0
14,5,100,14.000000000000002,0.0
15,1,100,15.0,0.0
15,2,100,23.0,0.0
15,3,100,17.0,0.0
15,4,100,22.0,0.0
16,1,100,19.0,0.0
16,2,100,22.0,0.0
16,3,100,33.0,0.0
16,4,100,26.0,0.0
17,1,100,28.999999999999996,13.0
17,2,100,20.0,12.0
17,3,100,22.0,12.0
18,1,100,34.0,10.0
18,2,100,34.0,11.0
18,3,100,34.0,19.0
19,1,100,39.0,11.0
19,2,100,47.0,8.0
20,1,100,48.0,42.0
20,2,100,54.0,33.0
21,1,100,93.0,7.000000000000001
12,1,100,17.0,0.0
12,2,100,17.0,0.0
12,3,100,17.0,0.0
12,4,100,25.0,0.0
12,5,100,22.0,0.0
12,6,100,25.0,0.0
13,1,100,20.0,0.0
13,2,100,21.0,0.0
13,3,100,20.0,0.0
13,4,100,19.0,0.0
13,5,100,23.0,0.0
14,1,100,25.0,0.0
14,2,100,17.0,0.0
14,3,100,26.0,0.0
14,4,100,18.0,0.0
14,5,100,24.0,0.0
15,1,100,24.0,0.0
15,2,100,19.0,0.0
15,3,100,23.0,0.0
15,4,100,16.0,0.0
16,1,100,20.0,0.0
16,2,100,22.0,0.0
16,3,100,25.0,0.0
16,4,100,23.0,0.0
17,1,100,25.0,13.0
17,2,100,20.0,11.0
17,3,100,23.0,6.0
18,1,100,28.000000000000004,12.0
18,2,100,33.0,9.0
18,3,100,34.0,12.0
19,1,100,38.0,10.0
19,2,100,46.0,12.0
20,1,100,60.0,33.0
20,2,100,61.0,28.000000000000004
21,1,100,93.0,7.000000000000001
12,1,100,13.0,0.0
12,2,100,19.0,0.0
12,3,100,24.0,0.0
12,4,100,19.0,0.0
12,5,100,18.0,0.0
12,6,100,22.0,0.0
13,1,100,19.0,0.0
13,2,100,22.0,0.0
13,3,100,21.0,0.0
13,4,100,13.0,0.0
13,5,100,23.0,0.0
14,1,100,24.0,0.0
14,2,100,20.0,0.0
14,3,100,26.0,0.0
14,4,100,25.0,0.0
14,5,100,28.000000000000004,0.0
15,1,100,25.0,0.0
15,2,100,20.0,0.0
15,3,100,11.0,0.0
15,4,100,20.0,0.0
16,1,100,17.0,0.0
16,2,100,15.0,0.0
16,3,100,16.0,0.0
16,4,100,23.0,0.0
17,1,100,25.0,7.000000000000001
17,2,100,28.000000000000004,7.000000000000001
17,3,100,21.0,10.0
18,1,100,38.0,8.0
18,2,100,36.0,10.0
18,3,100,28.999999999999996,15.0
19,1,100,47.0,7.000000000000001
19,2,100,41.0,10.0
20,1,100,56.00000000000001,34.0
20,2,100,60.0,28.999999999999996
21,1,100,90.0,10.0
12,1,100,19.0,0.0
12,2,100,23.0,0.0
12,3,100,19.0,0.0
12,4,100,19.0,0.0
12,5,100,22.0,0.0
12,6,100,23.0,0.0
13,1,100,18.0,0.0
13,2,100,14.000000000000002,0.0
13,3,100,23.0,0.0
13,4,100,17.0,0.0
13,5,100,16.0,0.0
14,1,100,25.0,0.0
14,2,100,24.0,0.0
14,3,100,24.0,0.0
14,4,100,19.0,0.0
14,5,100,17.0,0.0
15,1,100,28.000000000000004,0.0
15,2,100,26.0,0.0
15,3,100,16.0,0.0
15,4,100,34.0,0.0
16,1,100,25.0,0.0
16,2,100,27.0,0.0
16,3,100,15.0,0.0
16,4,100,26.0,0.0
17,1,100,23.0,9.0
17,2,100,24.0,6.0
17,3,100,27.0,12.0
18,1,100,34.0,9.0
18,2,100,27.0,13.0
18,3,100,31.0,9.0
19,1,100,43.0,14.000000000000002
19,2,100,49.0,10.0
20,1,100,54.0,32.0
20,2,100,62.0,28.999999999999996
21,1,100,90.0,10.0
12,1,100,22.0,0.0
12,2,100,16.0,0.0
12,3,100,18.0,0.0
12,4,100,21.0,0.0
12,5,100,26.0,0.0
12,6,100,22.0,0.0
13,1,100,17.0,0.0
13,2,100,22.0,0.0
13,3,100,28.000000000000004,0.0
13,4,100,22.0,0.0
13,5,100,16.0,0.0
14,1,100,22.0,0.0
14,2,100,20.0,0.0
14,3,100,19.0,0.0
14,4,100,16.0,0.0
14,5,100,25.0,0.0
15,1,100,17.0,0.0
15,2,100,17.0,0.0
15,3,100,26.0,0.0
15,4,100,27.0,0.0
16,1,100,25.0,0.0
16,2,100,19.0,0.0
16,3,100,22.0,0.0
16,4,100,30.0,0.0
17,1,100,17.0,18.0
17,2,100,28.999999999999996,9.0
17,3,100,18.0,13.0
18,1,100,34.0,7.000000000000001
18,2,100,33.0,12.0
18,3,100,31.0,7.000000000000001
19,1,100,39.0,12.0
19,2,100,44.0,14.000000000000002
20,1,100,59.0,33.0
20,2,100,57.99999999999999,28.999999999999996
21,1,100,87.0,13.0
12,1,100,16.0,0.0
12,2,100,26.0,0.0
12,3,100,19.0,0.0
12,4,100,18.0,0.0
12,5,100,23.0,0.0
12,6,100,20.0,0.0
13,1,100,25.0,0.0
13,2,100,18.0,0.0
13,3,100,18.0,0.0
13,4,100,22.0,0.0
13,5,100,22.0,0.0
14,1,100,21.0,0.0
14,2,100,14.000000000000002,0.0
14,3,100,17.0,0.0
14,4,100,33.0,0.0
14,5,100,25.0,0.0
15,1,100,23.0,0.0
15,2,100,27.0,0.0
15,3,100,21.0,0.0
15,4,100,14.000000000000002,0.0
16,1,100,26.0,0.0
16,2,100,24.0,0.0
16,3,100,27.0,0.0
16,4,100,20.0,0.0
17,1,100,26.0,9.0
17,2,100,28.000000000000004,12.0
17,3,100,22.0,19.0
18,1,100,28.000000000000004,14.000000000000002
18,2,100,36.0,10.0
18,3,100,38.0,9.0
19,1,100,44.0,13.0
19,2,100,49.0,12.0
20,1,100,61.0,28.999999999999996
20,2,100,64.0,22.0
21,1,100,84.0,16.0
12,1,100,26.0,0.0
12,2,100,19.0,0.0
12,3,100,28.000000000000004,0.0
12,4,100,20.0,0.0
12,5,100,18.0,0.0
12,6,100,19.0,0.0
13,1,100,17.0,0.0
13,2,100,31.0,0.0
13,3,100,24.0,0.0
13,4,100,24.0,0.0
13,5,100,14.000000000000002,0.0
14,1,100,22.0,0.0
14,2,100,23.0,0.0
14,3,100,22.0,0.0
14,4,100,18.0,0.0
14,5,100,23.0,0.0
15,1,100,16.0,0.0
15,2,100,28.999999999999996,0.0
15,3,100,23.0,0.0
15,4,100,23.0,0.0
16,1,100,36.0,0.0
16,2,100,24.0,0.0
16,3,100,34.0,0.0
16,4,100,23.0,0.0
17,1,100,23.0,10.0
17,2,100,27.0,11.0
17,3,100,20.0,13.0
18,1,100,32.0,9.0
18,2,100,28.999999999999996,11.0
18,3,100,39.0,16.0
19,1,100,38.0,14.000000000000002
19,2,100,48.0,9.0
20,1,100,45.0,44.0
20,2,100,56.00000000000001,33.0
21,1,100,91.0,9.0
12,1,100,24.0,0.0
12,2,100,30.0,0.0
12,3,100,16.0,0.0
12,4,100,28.000000000000004,0.0
12,5,100,22.0,0.0
12,6,100,21.0,0.0
13,1,100,22.0,0.0
13,2,100,15.0,0.0
13,3,100,23.0,0.0
13,4,100,22.0,0.0
13,5,100,18.0,0.0
14,1,100,21.0,0.0
14,2,100,33.0,0.0
14,3,100,14.000000000000002,0.0
14,4,100,25.0,0.0
14,5,100,16.0,0.0
15,1,100,17.0,0.0
15,2,100,17.0,0.0
15,3,100,28.999999999999996,0.0
15,4,100,20.0,0.0
16,1,100,18.0,0.0
16,2,100,18.0,0.0
16,3,100,21.0,0.0
16,4,100,17.0,0.0
17,1,100,21.0,19.0
17,2,100,23.0,5.0
17,3,100,17.0,10.0
18,1,100,28.999999999999996,9.0
18,2,100,38.0,7.000000000000001
18,3,100,39.0,6.0
19,1,100,43.0,18.0
19,2,100,53.0,11.0
20,1,100,49.0,39.0
20,2,100,59.0,28.999999999999996
21,1,100,91.0,9.0
12,1,100,19.0,0.0
12,2,100,19.0,0.0
12,3,100,20.0,0.0
12,4,100,19.0,0.0
12,5,100,27.0,0.0
12,6,100,24.0,0.0
13,1,100,22.0,0.0
13,2,100,19.0,0.0
13,3,100,26.0,0.0
13,4,100,18.0,0.0
13,5,100,20.0,0.0
14,1,100,28.000000000000004,0.0
14,2,100,22.0,0.0
14,3,100,23.0,0.0
14,4,100,11.0,0.0
14,5,100,26.0,0.0
15,1,100,21.0,0.0
15,2,100,24.0,0.0
15,3,100,17.0,0.0
15,4,100,21.0,0.0
16,1,100,27.0,0.0
16,2,100,14.000000000000002,0.0
16,3,100,26.0,0.0
16,4,100,25.0,0.0
17,1,100,18.0,13.0
17,2,100,25.0,8.0
17,3,100,27.0,9.0
18,1,100,36.0,9.0
18,2,100,31.0,13.0
18,3,100,37.0,15.0
19,1,100,53.0,10.0
19,2,100,46.0,11.0
20,1,100,67.0,25.0
20,2,100,57.99999999999999,28.000000000000004
21,1,100,90.0,10.0
12,1,100,20.0,0.0
12,2,100,17.0,0.0
12,3,100,16.0,0.0
12,4,100,25.0,0.0
12,5,100,21.0,0.0
12,6,100,19.0,0.0
13,1,100,23.0,0.0
13,2,100,22.0,0.0
13,3,100,14.000000000000002,0.0
13,4,100,21.0,0.0
13,5,100,21.0,0.0
14,1,100,28.999999999999996,0.0
14,2,100,27.0,0.0
14,3,100,28.000000000000004,0.0
14,4,100,21.0,0.0
14,5,100,18.0,0.0
15,1,100,21.0,0.0
15,2,100,18.0,0.0
15,3,100,24.0,0.0
15,4,100,13.0,0.0
16,1,100,25.0,0.0
16,2,100,14.000000000000002,0.0
16,3,100,24.0,0.0
16,4,100,26.0,0.0
17,1,100,18.0,14.000000000000002
17,2,100,25.0,11.0
17,3,100,28.999999999999996,10.0
18,1,100,43.0,12.0
18,2,100,30.0,11.0
18,3,100,28.000000000000004,13.0
19,1,100,45.0,15.0
19,2,100,50.0,5.0
20,1,100,54.0,38.0
20,2,100,57.99999999999999,39.0
21,1,100,89.0,11.0
12,1,100,24.0,0.0
12,2,100,25.0,0.0
12,3,100,23.0,0.0
12,4,100,28.999999999999996,0.0
12,5,100,16.0,0.0
12,6,100,15.0,0.0
13,1,100,28.999999999999996,0.0
13,2,100,19.0,0.0
13,3,100,24.0,0.0
13,4,100,15.0,0.0
13,5,100,19.0,0.0
14,1,100,19.0,0.0
14,2,100,21.0,0.0
14,3,100,20.0,0.0
14,4,100,26.0,0.0
14,5,100,28.000000000000004,0.0
15,1,100,27.0,0.0
15,2,100,12.0,0.0
15,3,100,26.0,0.0
15,4,100,19.0,0.0
16,1,100,25.0,0.0
16,2,100,24.0,0.0
16,3,100,30.0,0.0
16,4,100,25.0,0.0
17,1,100,24.0,10.0
17,2,100,11.0,13.0
17,3,100,27.0,5.0
18,1,100,30.0,11.0
18,2,100,33.0,12.0
18,3,100,36.0,13.0
19,1,100,46.0,13.0
19,2,100,52.0,4.0
20,1,100,56.00000000000001,32.0
20,2,100,62.0,26.0
21,1,100,91.0,9.0
12,1,100,16.0,0.0
12,2,100,22.0,0.0
12,3,100,19.0,0.0
12,4,100,25.0,0.0
12,5,100,17.0,0.0
12,6,100,23.0,0.0
13,1,100,23.0,0.0
13,2,100,18.0,0.0
13,3,100,31.0,0.0
13,4,100,28.999999999999996,0.0
13,5,100,28.000000000000004,0.0
14,1,100,20.0,0.0
14,2,100,20.0,0.0
14,3,100,30.0,0.0
14,4,100,27.0,0.0
14,5,100,15.0,0.0
15,1,100,27.0,0.0
15,2,100,18.0,0.0
15,3,100,20.0,0.0
15,4,100,23.0,0.0
16,1,100,22.0,0.0
16,2,100,13.0,0.0
16,3,100,21.0,0.0
16,4,100,25.0,0.0
17,1,100,24.0,8.0
17,2,100,26.0,11.0
17,3,100,21.0,13.0
18,1,100,35.0,12.0
18,2,100,39.0,9.0
18,3,100,30.0,11.0
19,1,100,39.0,18.0
19,2,100,41.0,13.0
20,1,100,60.0,34.0
20,2,100,62.0,28.000000000000004
21,1,100,90.0,10.0
12,1,100,24.0,0.0
12,2,100,24.0,0.0
12,3,100,22.0,0.0
12,4,100,19.0,0.0
12,5,100,25.0,0.0
12,6,100,27.0,0.0
13,1,100,25.0,0.0
13,2,100,24.0,0.0
13,3,100,16.0,0.0
13,4,100,23.0,0.0
13,5,100,19.0,0.0
14,1,100,24.0,0.0
14,2,100,20.0,0.0
14,3,100,16.0,0.0
14,4,100,18.0,0.0
14,5,100,19.0,0.0
15,1,100,19.0,0.0
15,2,100,24.0,0.0
15,3,100,23.0,0.0
15,4,100,21.0,0.0
16,1,100,20.0,0.0
16,2,100,28.000000000000004,0.0
16,3,100,20.0,0.0
16,4,100,22.0,0.0
17,1,100,17.0,11.0
17,2,100,18.0,12.0
17,3,100,25.0,10.0
18,1,100,28.999999999999996,9.0
18,2,100,43.0,12.0
18,3,100,26.0,19.0
19,1,100,35.0,9.0
19,2,100,50.0,14.000000000000002
20,1,100,46.0,40.0
20,2,100,54.0,33.0
21,1,100,92.0,8.0
12,1,100,17.0,0.0
12,2,100,17.0,0.0
12,3,100,20.0,0.0
12,4,100,27.0,0.0
12,5,100,19.0,0.0
12,6,100,19.0,0.0
13,1,100,21.0,0.0
13,2,100,20.0,0.0
13,3,100,19.0,0.0
13,4,100,24.0,0.0
13,5,100,25.0,0.0
14,1,100,21.0,0.0
14,2,100,17.0,0.0
14,3,100,21.0,0.0
14,4,100,22.0,0.0
14,5,100,26.0,0.0
15,1,100,23.0,0.0
15,2,100,25.0,0.0
15,3,100,19.0,0.0
15,4,100,28.000000000000004,0.0
16,1,100,19.0,0.0
16,2,100,16.0,0.0
16,3,100,16.0,0.0
16,4,100,17.0,0.0
17,1,100,24.0,13.0
17,2,100,22.0,6.0
17,3,100,26.0,6.0
18,1,100,34.0,12.0
18,2,100,30.0,9.0
18,3,100,31.0,15.0
19,1,100,50.0,17.0
19,2,100,42.0,11.0
20,1,100,54.0,41.0
20,2,100,55.00000000000001,36.0
21,1,100,88.0,12.0
12,1,100,28.999999999999996,0.0
12,2,100,17.0,0.0
12,3,100,21.0,0.0
12,4,100,20.0,0.0
12,5,100,24.0,0.0
12,6,100,15.0,0.0
13,1,100,18.0,0.0
13,2,100,14.000000000000002,0.0
13,3,100,21.0,0.0
13,4,100,31.0,0.0
13,5,100,19.0,0.0
14,1,100,22.0,0.0
14,2,100,26.0,0.0
14,3,100,22.0,0.0
14,4,100,30.0,0.0
14,5,100,25.0,0.0
15,1,100,31.0,0.0
15,2,100,20.0,0.0
15,3,100,26.0,0.0
15,4,100,20.0,0.0
16,1,100,17.0,0.0
16,2,100,25.0,0.0
16,3,100,23.0,0.0
16,4,100,17.0,0.0
17,1,100,21.0,11.0
17,2,100,19.0,19.0
17,3,100,24.0,10.0
18,1,100,24.0,14.000000000000002
18,2,100,30.0,6.0
18,3,100,39.0,10.0
19,1,100,39.0,18.0
19,2,100,45.0,6.0
20,1,100,50.0,30.0
20,2,100,56.99999999999999,31.0
21,1,100,87.0,13.0
12,1,100,25.0,0.0
12,2,100,22.0,0.0
12,3,100,27.0,0.0
12,4,100,19.0,0.0
12,5,100,23.0,0.0
12,6,100,13.0,0.0
13,1,100,23.0,0.0
13,2,100,19.0,0.0
13,3,100,16.0,0.0
13,4,100,23.0,0.0
13,5,100,20.0,0.0
14,1,100,23.0,0.0
14,2,100,24.0,0.0
14,3,100,23.0,0.0
14,4,100,18.0,0.0
14,5,100,17.0,0.0
15,1,100,15.0,0.0
15,2,100,15.0,0.0
15,3,100,22.0,0.0
15,4,100,18.0,0.0
16,1,100,28.999999999999996,0.0
16,2,100,26.0,0.0
16,3,100,20.0,0.0
16,4,100,19.0,0.0
17,1,100,21.0,12.0
17,2,100,18.0,9.0
17,3,100,21.0,9.0
18,1,100,36.0,8.0
18,2,100,28.000000000000004,10.0
18,3,100,28.000000000000004,14.000000000000002
19,1,100,45.0,13.0
19,2,100,39.0,11.0
20,1,100,53.0,28.000000000000004
20,2,100,51.0,36.0
21,1,100,89.0,11.0
12,1,100,25.0,0.0
12,2,100,23.0,0.0
12,3,100,18.0,0.0
12,4,100,28.999999999999996,0.0
12,5,100,17.0,0.0
12,6,100,18.0,0.0
13,1,100,17.0,0.0
13,2,100,16.0,0.0
13,3,100,21.0,0.0
13,4,100,20.0,0.0
13,5,100,19.0,0.0
14,1,100,20.0,0.0
14,2,100,20.0,0.0
14,3,100,26.0,0.0
14,4,100,27.0,0.0
14,5,100,19.0,0.0
15,1,100,31.0,0.0
15,2,100,20.0,0.0
15,3,100,23.0,0.0
15,4,100,21.0,0.0
16,1,100,24.0,0.0
16,2,100,18.0,0.0
16,3,100,20.0,0.0
16,4,100,18.0,0.0
17,1,100,21.0,13.0
17,2,100,19.0,11.0
17,3,100,23.0,11.0
18,1,100,28.000000000000004,9.0
18,2,100,28.000000000000004,13.0
18,3,100,36.0,13.0
19,1,100,44.0,9.0
19,2,100,40.0,9.0
20,1,100,60.0,28.999999999999996
20,2,100,57.99999999999999,28.000000000000004
21,1,100,94.0,6.0
12,1,100,21.0,0.0
12,2,100,20.0,0.0
12,3,100,26.0,0.0
12,4,100,26.0,0.0
12,5,100,25.0,0.0
12,6,100,20.0,0.0
13,1,100,19.0,0.0
13,2,100,20.0,0.0
13,3,100,17.0,0.0
13,4,100,17.0,0.0
13,5,100,22.0,0.0
14,1,100,21.0,0.0
14,2,100,23.0,0.0
14,3,100,19.0,0.0
14,4,100,14.000000000000002,0.0
14,5,100,24.0,0.0
15,1,100,16.0,0.0
15,2,100,26.0,0.0
15,3,100,28.000000000000004,0.0
15,4,100,20.0,0.0
16,1,100,18.0,0.0
16,2,100,24.0,0.0
16,3,100,26.0,0.0
16,4,100,25.0,0.0
17,1,100,22.0,17.0
17,2,100,18.0,7.000000000000001
17,3,100,14.000000000000002,9.0
18,1,100,28.000000000000004,10.0
18,2,100,37.0,10.0
18,3,100,28.999999999999996,13.0
19,1,100,41.0,14.000000000000002
19,2,100,45.0,12.0
20,1,100,54.0,35.0
20,2,100,52.0,28.999999999999996
21,1,100,90.0,10.0
12,1,100,16.0,0.0
12,2,100,19.0,0.0
12,3,100,17.0,0.0
12,4,100,20.0,0.0
12,5,100,21.0,0.0
12,6,100,23.0,0.0
13,1,100,11.0,0.0
13,2,100,15.0,0.0
13,3,100,21.0,0.0
13,4,100,26.0,0.0
13,5,100,23.0,0.0
14,1,100,24.0,0.0
14,2,100,17.0,0.0
14,3,100,25.0,0.0
14,4,100,19.0,0.0
14,5,100,14.000000000000002,0.0
15,1,100,22.0,0.0
15,2,100,21.0,0.0
15,3,100,24.0,0.0
15,4,100,16.0,0.0
16,1,100,23.0,0.0
16,2,100,18.0,0.0
16,3,100,20.0,0.0
16,4,100,28.999999999999996,0.0
17,1,100,23.0,13.0
17,2,100,22.0,10.0
17,3,100,28.999999999999996,13.0
18,1,100,45.0,12.0
18,2,100,35.0,13.0
18,3,100,39.0,8.0
19,1,100,46.0,17.0
19,2,100,48.0,14.000000000000002
20,1,100,48.0,41.0
20,2,100,55.00000000000001,33.0
21,1,100,93.0,7.000000000000001
12,1,100,19.0,0.0
12,2,100,25.0,0.0
12,3,100,24.0,0.0
